problem,size,seed,n_units,n_test_units,units_per_param,psi,J,var,G_test,G_train,a_domain,a_test,loss_upper,c_domain,t_max_domain,c_test,t_max_test,hoeffding_at_1,outside_support,fold,prior_std,J_softmax_N1,n_cert_units,bound,continuous_bound,selected,J_max
quartic,300.0,18,300,2000,60.0,fitted ellipse,0.9258310324028738,1.042564532630193,4.563358014112205,4.508263833154562,-6.905973558232357,0.6003323020703746,9.680344001221918,3.823110524114854,0.26156711758458123,1.32100857068061,0.7569973595892568,34.38824127288266,0.0,,,,,,,,
quartic,300.0,18,300,2000,60.0,PAC hyperposterior,0.7431990038031804,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.9292892306929341,150.0,6.376800092557697,5.951809950094468,,
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.7449128001905745,,,,,,,,,,,,,0.0,0.125,0.9031522501772306,150.0,,,True,0.9447406485316652
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.7936777163689326,,,,,,,,,,,,,0.0,0.25,1.8455604427231658,150.0,,,False,1.887149273556732
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.9220350301533378,,,,,,,,,,,,,0.0,0.5,2.8086246362630454,150.0,,,False,2.8502134670713364
quartic,300.0,18,300,2000,60.0,PAC hyperprior,1.0993364234262133,,,,,,,,,,,,,0.0,1.0,3.837449172817882,150.0,,,False,3.8790376866844856
quartic,300.0,18,300,2000,60.0,PAC hyperposterior,0.7380687423863521,,,,1.1647322565613014,,,,,,,,0.0,1.0,0.125,0.9198912010138546,150.0,6.376800092557697,5.951809950094468,,
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.7398452483742746,,,,,,,,,,,,,1.0,0.125,0.8985236660349322,150.0,,,True,0.9401100825881006
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.7510540481848335,,,,,,,,,,,,,1.0,0.25,1.922713816006565,150.0,,,False,1.9643026468401619
quartic,300.0,18,300,2000,60.0,PAC hyperprior,0.8543463497123164,,,,,,,,,,,,,1.0,0.5,3.219250079178717,150.0,,,False,3.260838910012314
quartic,300.0,18,300,2000,60.0,PAC hyperprior,1.0120030513417952,,,,,,,,,,,,,1.0,1.0,4.038612854930225,150.0,,,False,4.0802016857638215
quartic,300.0,19,300,2000,60.0,fitted ellipse,0.9310360288368997,1.0393843030421912,4.543502464035089,4.577462330844544,-6.905973558232357,0.4757293725194316,9.680344001221918,3.816492007422482,0.2620207242816586,1.3559243638385523,0.7375042640055904,34.38824127288266,0.0,,,,,,,,
quartic,300.0,19,300,2000,60.0,PAC hyperposterior,0.7206687332403993,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.800767436220431,150.0,6.447035561339327,6.023491110710966,,
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.7204561274580823,,,,,,,,,,,,,0.0,0.125,0.7689558576388565,150.0,,,True,0.8029675645514995
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.7317709933941899,,,,,,,,,,,,,0.0,0.25,1.1651501842420742,150.0,,,False,1.2067390140148326
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.7811401208931823,,,,,,,,,,,,,0.0,0.5,2.415788422376307,150.0,,,False,2.457377253209904
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.8797404223212415,,,,,,,,,,,,,0.0,1.0,3.94991825194917,150.0,,,False,3.991507082782766
quartic,300.0,19,300,2000,60.0,PAC hyperposterior,0.7128899269485572,,,,1.1647322565613014,,,,,,,,0.0,1.0,0.125,0.796360313310834,150.0,6.447035561339327,6.023491110710966,,
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.7170202210888245,,,,,,,,,,,,,1.0,0.125,0.87426824909128,150.0,,,True,0.9157846591061567
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.7496080873266349,,,,,,,,,,,,,1.0,0.25,1.504237120945662,150.0,,,False,1.5458259517722315
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.8701470541391313,,,,,,,,,,,,,1.0,0.5,2.8079961339087602,150.0,,,False,2.8495849647423572
quartic,300.0,19,300,2000,60.0,PAC hyperprior,0.9949799113514415,,,,,,,,,,,,,1.0,1.0,3.9403001859077436,150.0,,,False,3.9818890167413397
burgers,8.0,0,8,120,1.0,fitted ellipse,1.0566809365842245,3.9651132309762924,-0.9785751607503955,-3.166903079269872,-7.094950955559812,-7.094950955559812,5.560681631015528,2.038791931603139,0.4904865398469975,2.038791931603139,0.4904865398469975,20.020629520798455,0.12447916666666667,,,,,,,,
burgers,8.0,0,8,120,1.0,PAC hyperposterior,0.6257434760199347,,,,-3.1438698904954574,,,,,,,,0.084991455078125,0.0,1.0,0.6737755395926224,4.0,5.199955486421451,5.022683189224686,,
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.5751855592476678,,,,,,,,,,,,,0.0,0.125,1.5780513257116373,4.0,,,False,1.6685308474157994
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.5611250791710263,,,,,,,,,,,,,0.0,0.25,1.573560574649244,4.0,,,False,1.7774921193537958
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.5204821595451687,,,,,,,,,,,,,0.0,0.5,1.566034379178389,4.0,,,False,1.8343826356297646
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.299492699731679,,,,,,,,,,,,,0.0,1.0,1.4793279234731982,4.0,,,True,1.870312816030947
burgers,8.0,0,8,120,1.0,PAC hyperposterior,1.173185995155031,,,,-3.1438698904954574,,,,,,,,0.1353724161783854,1.0,1.0,1.6313798271198332,4.0,5.199955486421451,5.022683189224686,,
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.552870207436163,,,,,,,,,,,,,1.0,0.125,1.5663406841597858,4.0,,,False,1.783098462418713
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.5175590965345713,,,,,,,,,,,,,1.0,0.25,1.5696469037728684,4.0,,,False,1.878434888247293
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.3970236215641285,,,,,,,,,,,,,1.0,0.5,1.5734005893677343,4.0,,,False,2.0756804865163065
burgers,8.0,0,8,120,1.0,PAC hyperprior,1.1874973706745748,,,,,,,,,,,,,1.0,1.0,1.7611115716580634,4.0,,,True,2.6114658317140647
burgers,8.0,1,8,120,1.0,fitted ellipse,1.6235966367321089,4.091118292758815,0.1107276218472486,-2.6095229251086236,-7.094950955559812,-7.094950955559812,5.560681631015528,2.4018928591356867,0.41633830426551444,2.4018928591356867,0.41633830426551444,20.020629520798455,0.17916666666666667,,,,,,,,
burgers,8.0,1,8,120,1.0,PAC hyperposterior,0.5931707553722334,,,,-3.1438698904954574,,,,,,,,0.015967814127604167,0.0,1.0,0.5934661392603855,4.0,5.456809409436939,5.382462662191776,,
burgers,8.0,1,8,120,1.0,PAC hyperprior,2.6410427034458124,,,,,,,,,,,,,0.0,0.125,2.641073574447616,4.0,,,False,2.650015413255101
burgers,8.0,1,8,120,1.0,PAC hyperprior,2.6408000596127796,,,,,,,,,,,,,0.0,0.25,2.6409301641847795,4.0,,,False,2.654733931416833
burgers,8.0,1,8,120,1.0,PAC hyperprior,2.631374941233753,,,,,,,,,,,,,0.0,0.5,2.6332525140692757,4.0,,,False,2.6578123680801644
burgers,8.0,1,8,120,1.0,PAC hyperprior,2.5928682183393335,,,,,,,,,,,,,0.0,1.0,2.611708898299482,4.0,,,True,2.659446665143385
burgers,8.0,1,8,120,1.0,PAC hyperposterior,0.41636057744533683,,,,-3.1438698904954574,,,,,,,,0.029146830240885418,1.0,0.125,0.41679000455474147,4.0,5.456809409436939,5.382462662191776,,
burgers,8.0,1,8,120,1.0,PAC hyperprior,0.4163554215150422,,,,,,,,,,,,,1.0,0.125,0.4167121821035158,4.0,,,True,0.4564471765899656
burgers,8.0,1,8,120,1.0,PAC hyperprior,0.4206734466822808,,,,,,,,,,,,,1.0,0.25,0.42240757267752915,4.0,,,False,0.5323126768823032
burgers,8.0,1,8,120,1.0,PAC hyperprior,0.42861556377267784,,,,,,,,,,,,,1.0,0.5,0.4392551104878766,4.0,,,False,0.9848389181481014
burgers,8.0,1,8,120,1.0,PAC hyperprior,0.4408418378317448,,,,,,,,,,,,,1.0,1.0,0.4711844468215365,4.0,,,False,1.015300424026523
burgers,8.0,2,8,120,1.0,fitted ellipse,0.5184285093963492,1.507631101610548,-0.9290882293751367,-2.743915612991274,-7.094950955559812,-7.094950955559812,5.560681631015528,2.0552875753948916,0.48654991737974457,2.0552875753948916,0.48654991737974457,20.020629520798455,0.0578125,,,,,,,,
burgers,8.0,2,8,120,1.0,PAC hyperposterior,0.7034393617508488,,,,-3.1438698904954574,,,,,,,,0.0737152099609375,0.0,1.0,0.7738202689005169,4.0,5.545939646471612,5.510176125740522,,
burgers,8.0,2,8,120,1.0,PAC hyperprior,2.3412705024880074,,,,,,,,,,,,,0.0,0.125,2.3413717318104172,4.0,,,False,2.3530907687730336
burgers,8.0,2,8,120,1.0,PAC hyperprior,2.3381456054109733,,,,,,,,,,,,,0.0,0.25,2.33857272583342,4.0,,,False,2.3617404634030033
burgers,8.0,2,8,120,1.0,PAC hyperprior,2.3226672090877214,,,,,,,,,,,,,0.0,0.5,2.3266367619210158,4.0,,,False,2.3682306283324897
burgers,8.0,2,8,120,1.0,PAC hyperprior,2.2158820838710414,,,,,,,,,,,,,0.0,1.0,2.2770766119042145,4.0,,,True,2.3789783719068236
burgers,8.0,2,8,120,1.0,PAC hyperposterior,0.4437980584979787,,,,-3.1438698904954574,,,,,,,,0.06256510416666666,1.0,1.0,0.445497085647099,4.0,5.545939646471612,5.510176125740522,,
burgers,8.0,2,8,120,1.0,PAC hyperprior,1.7350750824643257,,,,,,,,,,,,,1.0,0.125,1.7350779713091578,4.0,,,False,1.737959481026933
burgers,8.0,2,8,120,1.0,PAC hyperprior,1.7344569253800945,,,,,,,,,,,,,1.0,0.25,1.7344715070624896,4.0,,,False,1.7387281217309356
burgers,8.0,2,8,120,1.0,PAC hyperprior,1.7321522247667394,,,,,,,,,,,,,1.0,0.5,1.73226515462049,4.0,,,False,1.7397761248926695
burgers,8.0,2,8,120,1.0,PAC hyperprior,1.7185595018614421,,,,,,,,,,,,,1.0,1.0,1.7212844369945655,4.0,,,True,1.740206058610779
burgers,8.0,3,8,120,1.0,fitted ellipse,0.659415265902485,2.0472267837171896,-1.2364420956111062,-3.036702593672435,-7.094950955559812,-7.094950955559812,5.560681631015528,1.9528362866495685,0.5120756956619618,1.9528362866495685,0.5120756956619618,20.020629520798455,0.0984375,,,,,,,,
burgers,8.0,3,8,120,1.0,PAC hyperposterior,0.3605817207621433,,,,-3.1438698904954574,,,,,,,,0.05974222819010417,0.0,1.0,0.3684297320424028,4.0,5.465780530616577,5.389020861511217,,
burgers,8.0,3,8,120,1.0,PAC hyperprior,1.031771475878088,,,,,,,,,,,,,0.0,0.125,1.0317754437842008,4.0,,,False,1.0351670911340793
burgers,8.0,3,8,120,1.0,PAC hyperprior,1.0308301123337174,,,,,,,,,,,,,0.0,0.25,1.0308495142899428,4.0,,,False,1.036510554545134
burgers,8.0,3,8,120,1.0,PAC hyperprior,1.0269716590460727,,,,,,,,,,,,,0.0,0.5,1.0271793014546222,4.0,,,False,1.037995698242872
burgers,8.0,3,8,120,1.0,PAC hyperprior,0.9977142770082306,,,,,,,,,,,,,0.0,1.0,1.0028121706563151,4.0,,,True,1.0385537332222565
burgers,8.0,3,8,120,1.0,PAC hyperposterior,0.6161054614319331,,,,-3.1438698904954574,,,,,,,,0.017536417643229166,1.0,0.125,0.6172967308366755,4.0,5.465780530616577,5.389020861511217,,
burgers,8.0,3,8,120,1.0,PAC hyperprior,0.6165846213357747,,,,,,,,,,,,,1.0,0.125,0.6179023142509956,4.0,,,True,0.7347097366448718
burgers,8.0,3,8,120,1.0,PAC hyperprior,0.6246796365272245,,,,,,,,,,,,,1.0,0.25,0.6302826500165988,4.0,,,False,0.8524241536304835
burgers,8.0,3,8,120,1.0,PAC hyperprior,0.6341801961134175,,,,,,,,,,,,,1.0,0.5,0.6520703020501764,4.0,,,False,0.9828512128414815
burgers,8.0,3,8,120,1.0,PAC hyperprior,0.6596610705895969,,,,,,,,,,,,,1.0,1.0,0.7000846053008882,4.0,,,False,1.0536162162843956
burgers,8.0,4,8,120,1.0,fitted ellipse,0.3938819580794668,1.0413574972446682,-1.345298173175441,-2.3383291597182563,-7.094950955559812,-7.094950955559812,5.560681631015528,1.916550927461457,0.5217706379055302,1.916550927461457,0.5217706379055302,20.020629520798455,0.06145833333333333,,,,,,,,
burgers,8.0,4,8,120,1.0,PAC hyperposterior,0.3609892770573386,,,,-3.1438698904954574,,,,,,,,0.03283335367838542,0.0,0.125,0.3646895132137875,4.0,5.3125964510838495,5.153873020368945,,
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.365746106416369,,,,,,,,,,,,,0.0,0.125,0.3694289556550756,4.0,,,True,0.5343781423558056
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.36584684707087944,,,,,,,,,,,,,0.0,0.25,0.38177069066564107,4.0,,,False,0.7099331967290512
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.3764860822114159,,,,,,,,,,,,,0.0,0.5,0.4626483913407389,4.0,,,False,1.2794920110431143
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.35988236273921337,,,,,,,,,,,,,0.0,1.0,0.6711229475900427,4.0,,,False,1.6833316370696947
burgers,8.0,4,8,120,1.0,PAC hyperposterior,0.3240192631334842,,,,-3.1438698904954574,,,,,,,,0.0032857259114583335,1.0,0.125,0.3243181998264204,4.0,5.3125964510838495,5.153873020368945,,
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.3248175046236601,,,,,,,,,,,,,1.0,0.125,0.32513548700827233,4.0,,,True,0.37078405352421306
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.3271233670180038,,,,,,,,,,,,,1.0,0.25,0.32835576256302645,4.0,,,False,0.40476793668764355
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.3403741530397938,,,,,,,,,,,,,1.0,0.5,0.3451057485165596,4.0,,,False,0.4800644069603903
burgers,8.0,4,8,120,1.0,PAC hyperprior,0.37855005957707866,,,,,,,,,,,,,1.0,1.0,0.3894566020518262,4.0,,,False,0.5626122100957103
burgers,8.0,5,8,120,1.0,fitted ellipse,0.7466290937661277,1.7820852007648866,-1.1820659995379266,-2.680691830418035,-7.094950955559812,-7.094950955559812,5.560681631015528,1.970961652007295,0.5073665431194796,1.970961652007295,0.5073665431194796,20.020629520798455,0.08177083333333333,,,,,,,,
burgers,8.0,5,8,120,1.0,PAC hyperposterior,0.3191034560710711,,,,-3.1438698904954574,,,,,,,,0.0144317626953125,0.0,0.125,0.3191799598117664,4.0,5.295660740196675,5.1303147066521495,,
burgers,8.0,5,8,120,1.0,PAC hyperprior,0.31908559856459595,,,,,,,,,,,,,0.0,0.125,0.31916204479908394,4.0,,,True,0.3438786607694748
burgers,8.0,5,8,120,1.0,PAC hyperprior,0.32556838489206097,,,,,,,,,,,,,0.0,0.25,0.32592403478691834,4.0,,,False,0.3766952245882562
burgers,8.0,5,8,120,1.0,PAC hyperprior,0.348455422255867,,,,,,,,,,,,,0.0,0.5,0.35060879754941077,4.0,,,False,0.4426649867985297
burgers,8.0,5,8,120,1.0,PAC hyperprior,0.4036161996301292,,,,,,,,,,,,,0.0,1.0,0.42168510234293866,4.0,,,False,1.0388533662329085
burgers,8.0,5,8,120,1.0,PAC hyperposterior,0.5670248714049754,,,,-3.1438698904954574,,,,,,,,0.057774861653645836,1.0,1.0,0.6704788523276755,4.0,5.295660740196675,5.1303147066521495,,
burgers,8.0,5,8,120,1.0,PAC hyperprior,1.5489482702252104,,,,,,,,,,,,,1.0,0.125,1.6123818881856449,4.0,,,False,1.996648214189956
burgers,8.0,5,8,120,1.0,PAC hyperprior,1.5327531317201415,,,,,,,,,,,,,1.0,0.25,1.7204054409121154,4.0,,,False,2.346117367536171
burgers,8.0,5,8,120,1.0,PAC hyperprior,1.464783376066396,,,,,,,,,,,,,1.0,0.5,1.9450256286259646,4.0,,,False,2.7723222451721607
burgers,8.0,5,8,120,1.0,PAC hyperprior,1.3597197255637234,,,,,,,,,,,,,1.0,1.0,2.2319873470839715,4.0,,,True,2.928880265261612
burgers,8.0,6,8,120,1.0,fitted ellipse,1.8447991810097832,5.919760337253062,0.31774554930785764,-3.396925405148314,-7.094950955559812,-7.094950955559812,5.560681631015528,2.47089883495589,0.40471102493269495,2.47089883495589,0.40471102493269495,20.020629520798455,0.2635416666666667,,,,,,,,
burgers,8.0,6,8,120,1.0,PAC hyperposterior,0.9971979387548866,,,,-3.1438698904954574,,,,,,,,0.15152079264322918,0.0,0.125,1.0067171790938427,4.0,5.242005716832887,5.119791698972467,,
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.0003499332493682,,,,,,,,,,,,,0.0,0.125,1.00950923061939,4.0,,,True,1.2029513018995655
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.0074787045781335,,,,,,,,,,,,,0.0,0.25,1.038964877797403,4.0,,,False,1.3658096331030007
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.0161742933913636,,,,,,,,,,,,,0.0,0.5,1.1198862680280535,4.0,,,False,1.5653525490001146
burgers,8.0,6,8,120,1.0,PAC hyperprior,0.988322130943003,,,,,,,,,,,,,0.0,1.0,1.2128769888628776,4.0,,,False,1.824225795322051
burgers,8.0,6,8,120,1.0,PAC hyperposterior,0.20209763098382555,,,,-3.1438698904954574,,,,,,,,0.016444905598958334,1.0,1.0,0.20217141837606256,4.0,5.242005716832887,5.119791698972467,,
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.1366258542767704,,,,,,,,,,,,,1.0,0.125,1.1366258739256303,4.0,,,False,1.1368625695664356
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.136570740125454,,,,,,,,,,,,,1.0,0.25,1.1365708340845606,4.0,,,False,1.136983956669945
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.1363492545188527,,,,,,,,,,,,,1.0,0.5,1.1363501351969825,4.0,,,False,1.1370644131862564
burgers,8.0,6,8,120,1.0,PAC hyperprior,1.133927933176307,,,,,,,,,,,,,1.0,1.0,1.1340505103826561,4.0,,,True,1.137123016173991
burgers,8.0,7,8,120,1.0,fitted ellipse,1.0620912198349108,3.023819255370939,-0.6847908981599147,-3.4759430050501003,-7.094950955559812,-7.094950955559812,5.560681631015528,2.136720019133299,0.46800703463508625,2.136720019133299,0.46800703463508625,20.020629520798455,0.15989583333333332,,,,,,,,
burgers,8.0,7,8,120,1.0,PAC hyperposterior,0.5296474384160844,,,,-3.1438698904954574,,,,,,,,0.06366729736328125,0.0,1.0,0.5632635070841678,4.0,5.558807282818225,5.539506019178076,,
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.092116418685526,,,,,,,,,,,,,0.0,0.125,3.092453602927981,4.0,,,False,3.125610774434837
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.0830316782472575,,,,,,,,,,,,,0.0,0.25,3.084886144506024,4.0,,,False,3.1538681404147804
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.0397111598566813,,,,,,,,,,,,,0.0,0.5,3.053662068407787,4.0,,,False,3.1636829423124118
burgers,8.0,7,8,120,1.0,PAC hyperprior,2.7712226597050806,,,,,,,,,,,,,0.0,1.0,2.946709475906906,4.0,,,True,3.180032541502716
burgers,8.0,7,8,120,1.0,PAC hyperposterior,0.5827735549264019,,,,-3.1438698904954574,,,,,,,,0.04110666910807292,1.0,1.0,0.5832563650565497,4.0,5.558807282818225,5.539506019178076,,
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.519493182175532,,,,,,,,,,,,,1.0,0.125,3.520799122246756,4.0,,,False,3.5830634265313988
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.5099575158925176,,,,,,,,,,,,,1.0,0.25,3.5168554199320425,4.0,,,False,3.624143044173848
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.4261572454223543,,,,,,,,,,,,,1.0,0.5,3.4749519563913864,4.0,,,False,3.6490704053565226
burgers,8.0,7,8,120,1.0,PAC hyperprior,3.0935382483032474,,,,,,,,,,,,,1.0,1.0,3.3765481480730886,4.0,,,True,3.666406157738588
burgers,8.0,8,8,120,1.0,fitted ellipse,0.41339565555909363,1.314635835029921,-1.1203709348287063,-2.3665252732937567,-7.094950955559812,-7.094950955559812,5.560681631015528,1.9915266735770352,0.5021273444477009,1.9915266735770352,0.5021273444477009,20.020629520798455,0.035416666666666666,,,,,,,,
burgers,8.0,8,8,120,1.0,PAC hyperposterior,0.5163565659133639,,,,-3.1438698904954574,,,,,,,,0.0011439005533854167,0.0,1.0,0.5264246135413677,4.0,5.5606816308634,5.55793959063399,,
burgers,8.0,8,8,120,1.0,PAC hyperprior,0.6078127926645485,,,,,,,,,,,,,0.0,0.125,0.6079926998185348,4.0,,,False,0.6327007966607221
burgers,8.0,8,8,120,1.0,PAC hyperprior,0.603242263373759,,,,,,,,,,,,,0.0,0.25,0.6038693624554055,4.0,,,False,0.6506850685829191
burgers,8.0,8,8,120,1.0,PAC hyperprior,0.592936799766391,,,,,,,,,,,,,0.0,0.5,0.5954369052529136,4.0,,,False,0.6716079431572171
burgers,8.0,8,8,120,1.0,PAC hyperprior,0.5654546593980776,,,,,,,,,,,,,0.0,1.0,0.5746151611994661,4.0,,,True,0.6895805703017954
burgers,8.0,8,8,120,1.0,PAC hyperposterior,0.651292702923217,,,,-3.1438698904954574,,,,,,,,0.09160817464192708,1.0,1.0,0.6538131993835459,4.0,5.5606816308634,5.55793959063399,,
burgers,8.0,8,8,120,1.0,PAC hyperprior,2.03524190562603,,,,,,,,,,,,,1.0,0.125,2.0475272800903657,4.0,,,False,2.2127821918047177
burgers,8.0,8,8,120,1.0,PAC hyperprior,2.0204449232248893,,,,,,,,,,,,,1.0,0.25,2.060989778561015,4.0,,,False,2.2805614437916395
burgers,8.0,8,8,120,1.0,PAC hyperprior,1.944875997344653,,,,,,,,,,,,,1.0,0.5,2.090750511854007,4.0,,,False,2.3833288117667433
burgers,8.0,8,8,120,1.0,PAC hyperprior,1.7855860370860506,,,,,,,,,,,,,1.0,1.0,2.1246413179808394,4.0,,,True,2.4198568047109354
burgers,8.0,9,8,120,1.0,fitted ellipse,0.7392058598887816,2.090061843628368,-0.776362977129066,-2.7238155739034924,-7.094950955559812,-7.094950955559812,5.560681631015528,2.1061959928102483,0.4747896223398105,2.1061959928102483,0.4747896223398105,20.020629520798455,0.10833333333333334,,,,,,,,
burgers,8.0,9,8,120,1.0,PAC hyperposterior,0.6033356215872054,,,,-3.1438698904954574,,,,,,,,0.09191538492838541,0.0,1.0,0.9193145305627388,4.0,5.335045011320054,5.187967225155245,,
burgers,8.0,9,8,120,1.0,PAC hyperprior,0.7200952289680949,,,,,,,,,,,,,0.0,0.125,0.7286413667056386,4.0,,,False,0.9337766664895248
burgers,8.0,9,8,120,1.0,PAC hyperprior,0.7116298203263594,,,,,,,,,,,,,0.0,0.25,0.7530288361283406,4.0,,,False,1.3444627540646712
burgers,8.0,9,8,120,1.0,PAC hyperprior,0.6620377786293415,,,,,,,,,,,,,0.0,0.5,0.7971792940668061,4.0,,,False,1.4386986302759288
burgers,8.0,9,8,120,1.0,PAC hyperprior,0.5814338416449384,,,,,,,,,,,,,0.0,1.0,0.9848727873112251,4.0,,,True,1.8589224946107787
burgers,8.0,9,8,120,1.0,PAC hyperposterior,0.5713210593052587,,,,-3.1438698904954574,,,,,,,,0.06245218912760417,1.0,1.0,0.5767607956103735,4.0,5.335045011320054,5.187967225155245,,
burgers,8.0,9,8,120,1.0,PAC hyperprior,1.3154850750774978,,,,,,,,,,,,,1.0,0.125,1.3180801770083732,4.0,,,False,1.4227542709439227
burgers,8.0,9,8,120,1.0,PAC hyperprior,1.307923164735469,,,,,,,,,,,,,1.0,0.25,1.3180202653107245,4.0,,,False,1.4730602159654547
burgers,8.0,9,8,120,1.0,PAC hyperprior,1.2780386298402862,,,,,,,,,,,,,1.0,0.5,1.3148381892032146,4.0,,,False,1.5662181719162538
burgers,8.0,9,8,120,1.0,PAC hyperprior,1.15744799017259,,,,,,,,,,,,,1.0,1.0,1.279278642433425,4.0,,,True,1.6656555952738143
burgers,8.0,10,8,120,1.0,fitted ellipse,1.4182157441073722,3.7279394129344827,-0.8967877294248177,-3.47647595635092,-7.094950955559812,-7.094950955559812,5.560681631015528,2.066054408711665,0.4840143588588128,2.066054408711665,0.4840143588588128,20.020629520798455,0.16979166666666667,,,,,,,,
burgers,8.0,10,8,120,1.0,PAC hyperposterior,0.556381280983917,,,,-3.1438698904954574,,,,,,,,0.07513020833333334,0.0,1.0,0.6403838113614746,4.0,5.074082092287199,4.869357789373321,,
burgers,8.0,10,8,120,1.0,PAC hyperprior,0.7978458100406133,,,,,,,,,,,,,0.0,0.125,0.8081294101446905,4.0,,,False,1.0003140950016043
burgers,8.0,10,8,120,1.0,PAC hyperprior,0.8182188981878717,,,,,,,,,,,,,0.0,0.25,0.873866994981692,4.0,,,False,1.4220530926032522
burgers,8.0,10,8,120,1.0,PAC hyperprior,0.8612321388337816,,,,,,,,,,,,,0.0,0.5,1.133788073930648,4.0,,,False,1.9480474510788799
burgers,8.0,10,8,120,1.0,PAC hyperprior,0.7944839923318704,,,,,,,,,,,,,0.0,1.0,1.4549986415743368,4.0,,,True,2.368113233191072
burgers,8.0,10,8,120,1.0,PAC hyperposterior,1.2686560919992977,,,,-3.1438698904954574,,,,,,,,0.18902435302734374,1.0,1.0,1.2686784093106642,4.0,5.074082092287199,4.869357789373321,,
