N,repeat,method,sigma,n_samples,converged,n_nonfinite,train_objective,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor
50,14,pac2t,1.0,16.0,True,0,1.521463330548619,0.11205979203805327,38.88308512509318,0.544,61.99872567722294,0.8005,102.00410743576865,452.2075789171506,6.501534195665234,0.0,6.04609403099361
50,14,pac2t,0.3,16.0,True,0,2.909695242410017,0.24969450011849403,38.822658144352,0.1805,24.490615197845266,0.354,40.293462753006935,927.42379085991,21.311731327943797,0.0,8.272135250461883
50,14,pac2t,0.1,16.0,True,0,24.34415404938052,0.5347515419125557,38.94802742600064,0.047,8.493677968063633,0.0775,13.974320125380862,1231.3203828216056,173.9121399821976,0.0,9.785575931663745
50,14,pac2t,0.03,16.0,True,0,280.00761662535007,1.905943791847676,38.979570002086234,0.012,2.257439061270267,0.022,3.714077249495932,1358.8043564127092,2405.278267099829,0.0,10.176650652633015
50,14,pac2t,0.01,16.0,True,0,2537.3718796850535,9.910610042046756,38.986023242009125,0.003,0.6520442005504223,0.0055,1.0727831251255864,1392.6643366952646,26091.79727117537,0.0,10.314109811473445
50,14,pac2t,0.003,16.0,True,0,28226.188022359987,6.733665165957063,38.98659056966184,0.0005,0.15290213822742685,0.002,0.25156397917125395,1403.2401967092708,935204.862900536,0.0,10.352945564442459
50,14,pac2t_ensemble,1.0,16.0,True,0,1.1731322113896545,0.013394542038440704,38.98012589400213,0.0185,2.579810623419679,0.019,2.7310543224141295,1357.7355132914613,,,
50,14,pac2t_ensemble,0.3,16.0,True,0,2.4081409927286557,0.14039312489330769,38.739530678185695,0.1075,17.71780689388418,0.125,20.90177509036928,1032.3701134623332,,,
50,14,pac2t_ensemble,0.1,16.0,True,0,23.586269608550488,0.037766207940876484,38.940682583580006,0.0405,6.410066363681905,0.054,8.961345646951099,1265.175961456909,,,
50,14,pac2t_ensemble,0.03,16.0,True,0,279.0929308786373,0.025013208854943514,38.98131689262978,0.007,1.4634740242933781,0.0095,1.8793900167629773,1374.1973432685486,,,
50,14,pac2t_ensemble,0.01,16.0,True,0,2536.689882504715,0.017651000060141087,38.992955791090175,0.006,1.1338138896669607,0.0065,1.2294023325961236,1382.2707510478804,,,
50,14,pac2t_ensemble,0.003,16.0,True,0,28224.73077377484,0.10095204086974263,38.9861798440023,0.0005,0.05763286377095297,0.0005,0.0766546129578265,1405.2689070520041,,,
50,14,pvi,1.0,1.0,True,0,1.1730138817379632,1.0799916670657694,38.957658425232,0.0015,0.23745083298101688,0.002,0.3906686792920153,1400.6894596445507,219729.95111474115,0.0,10.348674832775476
50,14,pvi,0.3,1.0,True,0,2.5380051531501864,1.071289958897978,38.977279203732245,0.0005,0.0730765035356104,0.0005,0.12022994724898475,1404.6901240957982,2295314.817516507,0.0,10.366527505913695
50,14,pvi,0.1,1.0,True,0,24.023681963171363,1.0844054170884192,38.98404277708362,0.0,0.02456665514170122,0.0,0.040418568334094365,1405.9768296660823,20553003.312669672,0.0,10.373331642428663
50,14,pvi,0.03,1.0,True,0,279.715958092893,1.1027347082272172,38.98656932296942,0.0,0.010923888946756385,0.0,0.01797265233389651,1406.2434386506316,109454953.8913634,0.0,10.370884230280833
50,14,pvi,0.01,1.0,True,0,2537.046030580846,1.1135918330401182,38.9851740161247,0.0,0.009481145834496394,0.0,0.015598962845642408,1406.2482731801044,143401073.52261668,0.0,10.373491061849046
50,14,pvi,0.003,1.0,True,0,28225.47068458453,1.0935275838710368,38.9874106497251,0.0005,0.010254025082502461,0.0005,0.016870551204714673,1406.2504847898474,125353121.76857774,0.0,10.366312639602912
50,14,pvi,1.0,16.0,True,0,1.1730131468509506,1.4840229582041502,38.99198150887766,0.0015,0.3784266506397853,0.0025,0.6226107441205098,1398.6160704763508,99878.49003172031,0.0,10.340591925090283
50,14,pvi,0.3,16.0,True,0,0.9742886232496164,1.4974095826037228,40.903347252658854,0.803,105.72372562619479,0.97,173.943160113146,143.06877132025167,12.210568023750016,0.0,5.018197801864614
50,14,pvi,0.1,16.0,True,0,1.5478380086924166,1.5418190001510084,38.57797601643108,0.978,123.24611145873104,0.9865,202.77206437641016,124.47905703779199,6.463938693716151,0.0,4.768874815282382
50,14,pvi,0.03,16.0,True,0,10.10804242809758,1.545883750077337,37.404592080794735,1.0,140.14062329131738,1.0,230.56795181154703,140.14062329131738,4.936458941139509,0.0,4.941361488385521
50,14,pvi,0.01,16.0,True,0,87.02880651149367,1.4906185832805932,38.180894521957086,1.0,145.05447910914856,1.0,238.65252889423496,145.05447910914856,4.973511801617021,0.0,4.9781917717860615
50,14,pvi,0.003,16.0,True,0,1062.855724194973,1.4238266251049936,36.784645118498666,1.0,145.26777171479065,1.0,239.00345097567322,145.26777171479065,4.979535145936561,0.0,4.984392296704547
50,15,POPS ellipse,,,True,0,0.38172063740208717,0.006898249965161085,36.016487883359474,0.986,109.69174481354341,1.0,141.57994408621218,116.18267975818037,4.553565254673453,0.0,4.559234561737516
50,15,Ellipse+EB,,,True,0,0.38172063740208717,0.007010208908468485,36.016487883359495,1.0,131.08913362142474,1.0,193.872037452214,131.08913362142474,4.604219661512836,0.0,4.610068870653187
50,15,Ellipse+PAC,,,True,0,,0.12353025004267693,35.74856032375307,1.0,136.84780770203386,1.0,200.58204625115684,136.84780770203386,4.590743396596401,0.0,4.596561127962005
50,15,Bayesian stacking,,,True,0,,0.025492665823549032,35.589880061826484,0.47,48.538352460684486,0.681,76.26904650779886,503.8934724205935,7.540791209771134,0.0,6.4305405289735305
50,15,pacm,1.0,1.0,True,0,1.4476714761634213,0.004640584345906973,35.4301639687094,0.657,72.93820383520841,0.9625,120.00240809646016,283.1234824849899,5.514205249916621,0.0,5.4812475774391825
50,15,pacm,0.3,1.0,True,0,1.9341611617788166,0.009856041986495256,35.43063215686019,0.1975,21.90570514050066,0.3285,36.04061012868202,860.4120845755164,21.71482364792016,0.0,8.278036772409926
50,15,pacm,0.1,1.0,True,0,14.74909382633354,0.015446041245013475,35.4306756271741,0.0425,7.30259554951731,0.0705,12.014678251146519,1131.6147250292943,173.61525326007973,0.0,9.758706986231342
50,15,pacm,0.03,1.0,True,0,170.68252483765713,0.0744298747740686,35.43068012859502,0.0145,2.1907392284082614,0.022,3.604338592081828,1235.6125104817077,1912.761909994565,0.0,10.169523356923634
50,15,pacm,0.01,1.0,True,0,1550.0630715564332,0.17485091695562005,35.430681106622906,0.0035,0.7299032189314112,0.0075,1.200881559230911,1265.9553105029463,17242.81956481241,0.0,10.299181344134594
50,15,pacm,0.003,1.0,True,0,17250.68028093004,0.40597425028681755,35.43068059998514,0.0005,0.22083641951770808,0.002,0.36333362687953524,1276.6035770969872,187084.26731726856,0.0,10.35425178224988
50,15,pacm,1.0,4.0,True,0,1.4283382381288456,0.026509167160838842,35.7736871581892,0.8145,91.93662793755362,1.0,151.25978108401287,172.40501010979423,5.049340449218582,0.0,5.048343019123147
50,15,pacm,0.3,4.0,True,0,1.171828318668136,0.06973645789548755,37.08451846596162,0.993,127.73073351889303,1.0,210.15043974520447,129.07963803573236,4.682187652334262,0.0,4.687083516819348
50,15,pacm,0.1,4.0,True,0,3.823309582998763,0.17244558315724134,36.51589180437501,1.0,127.91043721098283,1.0,210.44609928520805,127.91043721098283,4.618770642996121,0.0,4.624390101064962
50,15,pacm,0.03,4.0,True,0,40.768291154752816,0.2184842498973012,35.33944716350183,1.0,123.67743702830396,1.0,203.4817076675875,123.67743702830396,4.758343180280657,0.0,4.763788277692818
50,15,pacm,0.01,4.0,True,0,372.3922730728076,0.17393516609445214,35.331277134926346,1.0,123.85223326465315,1.0,203.76929316030805,123.85223326465315,4.75858651294657,0.0,4.764033645403241
50,15,pacm,0.003,4.0,True,0,3839.240483963954,0.43614670913666487,35.643557724602374,0.987,126.10428317865878,1.0,207.47450385407137,131.30909671231888,4.736568357662248,0.0,4.741790795062533
50,15,pacm,1.0,16.0,True,0,1.4243498684817606,0.04363537486642599,36.03521170695424,0.8295,95.94675859469682,1.0,157.85749408399116,150.60119319726707,4.9707780879993955,0.0,4.972451402809922
50,15,pacm,0.3,16.0,True,0,0.9444084655903451,0.11379379173740745,46.294067759516125,0.8835,126.9339526269347,1.0,208.8395269350087,151.08008255855367,4.828198562947093,0.0,4.830718482819842
50,15,pacm,0.1,16.0,True,0,1.0565594479859985,0.25526112457737327,36.983846935407456,0.948,144.59858568774183,1.0,237.90246506584785,148.43289987909205,4.734160701896181,0.0,4.739316214600876
50,15,pacm,0.03,16.0,True,0,3.7165286681570935,0.42553950008004904,35.56394997618126,1.0,154.07298705564935,1.0,253.4903315012491,154.07298705564935,4.637511733949722,0.0,4.643152052174108
50,15,pacm,0.01,16.0,True,0,41.32387450154337,0.2838109997101128,35.88240560304142,1.0,189.23446801991676,1.0,311.3401573275486,189.23446801991676,4.863866248725148,0.0,4.868860390632238
50,15,pacm,0.003,16.0,True,0,382.240139838979,0.319063666742295,35.52825000690108,1.0,144.6694610362508,1.0,238.01907353779444,144.6694610362508,4.7656677281917394,0.0,4.771175510812277
50,15,pacm,1.0,64.0,True,0,1.4231485663638113,0.13963387487456203,35.83923468735858,0.8385,96.83021788828385,1.0,159.3110155187275,141.03157518320165,4.951092970249915,0.0,4.953442943699146
50,15,pacm,0.3,64.0,True,0,0.9073679533450667,0.3899973751977086,48.95904924360863,1.0,127.38976963434027,1.0,209.5894650423903,127.38976963434027,4.612268763202401,0.0,4.617142805029054
50,15,pacm,0.1,64.0,True,0,0.7695806730506751,0.526070708874613,41.43892882125895,0.951,123.53587236598081,1.0,203.2487967993884,128.2795785195875,4.7371984866702155,0.0,4.7416442878860146
50,15,pacm,0.03,64.0,True,0,1.1711113342474242,1.2432950418442488,39.37576691389632,0.974,178.87627398560053,1.0,294.2982209719906,179.54403180538014,4.746814883936461,0.0,4.751300298708634
50,15,pacm,0.01,64.0,True,0,5.507572879219845,1.5654393751174212,36.72097005475518,1.0,218.64547433321678,1.0,359.7289494358689,218.64547433321678,4.898468008761688,0.0,4.9028377161865375
50,15,pacm,0.003,64.0,True,0,63.95549356255717,0.8883812921121716,38.64583276334743,1.0,243.52550922003857,1.0,400.6631093541493,243.52550922003857,5.088522821450173,0.0,5.092327881779547
50,15,pac2t,1.0,16.0,True,0,1.4314378481764845,0.09235845785588026,35.63322554242338,0.7595,86.51814351023928,1.0,142.34495805135393,177.42416215628322,5.0806157321983285,0.0,5.079635199141114
50,15,pac2t,0.3,16.0,True,0,1.8308766103032426,0.20191833283752203,35.40177957181122,0.2935,33.62812478181215,0.56,55.32705415536609,670.2256954589274,10.400321293913905,0.0,7.311225579491808
50,15,pac2t,0.1,16.0,True,0,14.485342376470685,0.4739320408552885,35.41652571733879,0.088,11.916764515793572,0.186,19.606192138273816,1042.3563031640053,69.72916969496582,0.0,9.128921911840143
50,15,pac2t,0.03,16.0,True,0,170.26609465027082,1.5075830831192434,35.43435211574393,0.0185,3.1141164760009654,0.03,5.1235354939270765,1216.6959598386513,1033.4131736807408,0.0,10.099446247995182
50,15,pac2t,0.01,16.0,True,0,1549.5716198864545,7.43059420818463,35.432007514138576,0.006,0.9028413674173348,0.009,1.485410011795248,1262.329934749192,11715.138815921846,0.0,10.275851850430168
50,15,pac2t,0.003,16.0,False,0,17250.254929216942,15.24008483439684,35.43081383569251,0.0,0.18654394529087476,0.0005,0.30691354425584705,1277.312478716444,330601.41328434204,0.0,10.364698687574034
50,15,pac2t_ensemble,1.0,16.0,True,0,1.0743233942152361,0.004773708991706371,35.43016406638034,0.0,4.79804287379542e-05,0.0,5.2361951518537284e-05,1280.8115721756792,,,
50,15,pac2t_ensemble,0.3,16.0,True,0,1.3688745751452718,0.09370891703292727,35.55833919978234,0.133,21.092494036267077,0.155,24.372391885621518,849.0968335146197,,,
50,15,pac2t_ensemble,0.1,16.0,True,0,13.720107934231065,0.012906459160149097,35.36213566550085,0.095,8.960288472677306,0.1605,12.093396602806493,1083.733982806629,,,
50,15,pac2t_ensemble,0.03,16.0,False,0,169.42404930469635,0.008887792006134987,35.43298932325825,0.019,3.324341229623041,0.0235,4.04284486864212,1209.6747271259221,,,
50,15,pac2t_ensemble,0.01,16.0,True,0,1548.5319806005677,0.02577133383601904,35.431156495760234,0.001,0.34270749598498257,0.0025,0.4458044407162587,1273.1228899571438,,,
50,15,pac2t_ensemble,0.003,16.0,True,0,17249.011886956487,0.048033458180725574,35.430703918641576,0.0005,0.09203892000087625,0.0005,0.11974655306460093,1279.280776809432,,,
50,15,pvi,1.0,1.0,True,0,1.0742322903144537,0.9700614167377353,35.416159968840034,0.0015,0.3250659142745524,0.0035,0.5348183866874172,1274.7116876042705,109083.72519351312,0.0,10.339203289182805
50,15,pvi,0.3,1.0,True,0,1.4404317750100644,0.9596351250074804,35.434443138280976,0.0005,0.09762409083190514,0.001,0.1606171439939025,1279.4297758509904,1246178.7877045765,0.0,10.36021897388868
50,15,pvi,0.1,1.0,True,0,14.145515485735425,0.9735455000773072,35.43502720650879,0.0005,0.033741021918328076,0.0005,0.05551279945120264,1280.6410006291546,10305083.042150147,0.0,10.367073074345624
50,15,pvi,0.03,1.0,True,0,169.9585774908506,0.9631504998542368,35.43119638276567,0.0,0.016230208099249403,0.0,0.026702934174483453,1280.8638346109371,43777927.97128444,0.0,10.370878408456383
50,15,pvi,0.01,1.0,True,0,1549.229628023136,0.9713285411708057,35.43419810581279,0.0,0.012326751791194569,0.0,0.020280728358664114,1281.041989080111,79989485.53929625,0.0,10.372875439567808
50,15,pvi,0.003,1.0,True,0,17249.732579678926,0.9558257921598852,35.42812188379058,0.0,0.014813694896624085,0.0,0.02437239974290451,1280.916134439543,54146072.283397056,0.0,10.373491181781866
50,15,pvi,1.0,16.0,True,0,1.074231530337804,1.2616697908379138,35.43191219489318,0.0025,0.39108134666898126,0.004,0.643431026460657,1273.058573616523,75689.66544998693,0.0,10.330763377066884
50,15,pvi,0.3,16.0,True,0,0.6753093092110474,1.2618525829166174,42.262589970756615,0.7295,107.72801463904553,0.7905,177.24073937088016,175.83649493303284,366.601691208654,0.0,6.042672121785473
50,15,pvi,0.1,16.0,True,0,0.8943762331259046,1.2661170000210404,37.67070883459976,0.9485,120.42761557709312,0.968,198.13490202222502,130.99678765390814,14.677190827756831,0.0,4.857316587463181
50,15,pvi,0.03,16.0,True,0,5.966631166622708,1.3108107913285494,36.614543044326915,0.988,128.40102493146603,1.0,211.25324430311517,128.65495804044062,4.633361919016354,0.0,4.638852600602213
50,15,pvi,0.01,16.0,True,0,56.00841108327361,1.3091745828278363,36.12953349584698,0.9975,136.76661090260347,1.0,225.01681961602787,136.9664310415982,4.8417156008841795,0.0,4.846973955754394
50,15,pvi,0.003,16.0,True,0,650.2563584346098,1.2249913746491075,36.16030931410764,1.0,136.5774333031638,1.0,224.7055730223777,136.5774333031638,4.795343996108668,0.0,4.800761980696429
50,16,POPS ellipse,,,True,0,0.6389314182976387,0.005446707829833031,36.657133961167425,1.0,124.56467505929513,1.0,160.77654485294258,124.56467505929513,4.588221203275765,0.0,4.5939443729170355
50,16,Ellipse+EB,,,True,0,0.6389314182976387,0.00507679209113121,36.657133961167425,1.0,137.80350743702968,1.0,192.0650400477175,137.80350743702968,4.656058491242324,0.0,4.661689645061543
50,16,Ellipse+PAC,,,True,0,,0.13482562499120831,38.2439759535396,1.0,607.971031859055,1.0,946.5793399585876,607.971031859055,4.913126514252708,0.0,4.915891080669705
50,16,Bayesian stacking,,,True,0,,0.02908712485805154,36.867398415940734,0.4925,50.6170978611727,0.685,79.38408544502207,523.1502686410776,7.68539661177681,0.0,6.427428039363415
50,16,pacm,1.0,1.0,True,0,1.548033123580466,0.004611375275999308,36.154385257073876,0.5425,57.99357713667038,0.762,95.4145913196846,436.4208405551523,6.5589769028473,0.0,6.134447483855027
50,16,pacm,0.3,1.0,True,0,3.0389062362637924,0.008429958019405603,36.15470657429307,0.156,17.412657681991877,0.2615,28.648372777582548,961.5751280894094,35.81808145954191,0.0,8.612030893815342
50,16,pacm,0.1,1.0,True,0,24.683435882635084,0.017418333794921637,36.15473599861226,0.032,5.804610509568226,0.073,9.550101354072064,1180.9568177001602,302.5247620336581,0.0,9.81502606776679
50,16,pacm,0.03,1.0,True,0,281.0535156742966,0.034162957686930895,36.15473944484181,0.01,1.7414065766170626,0.017,2.8650689444066875,1264.1782078474519,3347.5003820530214,0.0,10.221539329594252
50,16,pacm,0.01,1.0,True,0,2543.393610826826,0.08242608373984694,36.154739210634396,0.004,0.5811235322308929,0.005,0.9561000902460566,1288.3271060456323,30077.445933771774,0.0,10.310504263723287
50,16,pacm,0.003,1.0,True,0,28287.67578687253,0.14803191600367427,36.1547400453016,0.0,0.1724013397865184,0.0015,0.28364526195600637,1296.8801537917004,345505.0855600616,0.0,10.357218985870587
50,16,pacm,1.0,4.0,True,0,1.4898290799072456,0.02867570798844099,37.05482646576622,0.9145,119.20106250826015,1.0,196.11690165782406,164.03179442579096,4.978144187487,0.0,4.976861480197369
50,16,pacm,0.3,4.0,True,0,1.5457836218456498,0.06068362481892109,36.29220679428999,0.951,137.8649450249636,1.0,226.82386630277313,141.32659253765073,4.68779915956107,0.0,4.693174633304448
50,16,pacm,0.1,4.0,True,0,7.2878714924201455,0.11881449958309531,35.864715074977404,0.9695,129.3114138596717,1.0,212.7510720250003,130.2808916898498,4.744596525979506,0.0,4.749914747181185
50,16,pacm,0.03,4.0,True,0,77.8769458757375,0.129915667232126,35.799581016641106,1.0,133.30762089155795,1.0,219.32587702241753,133.30762089155795,4.784597941318374,0.0,4.7899287300660305
50,16,pacm,0.01,4.0,True,0,687.9559338837664,0.10745254158973694,35.819754470822005,0.971,138.18226844347978,1.0,227.3459462603956,139.19819824391692,4.786870354880318,0.0,4.792259131039957
50,16,pacm,0.003,4.0,True,0,7302.9474626878255,0.10398412495851517,35.614665463843124,0.9505,136.84890904890887,1.0,225.15222157575633,140.52615553149272,4.760345425488016,0.0,4.765715692029223
50,16,pacm,1.0,16.0,True,0,1.48426835225946,0.04541387502104044,38.506735013262166,0.8465,114.74281332381156,1.0,188.7819165622676,134.73211514013377,4.886737589400788,0.0,4.890333587973932
50,16,pacm,0.3,16.0,True,0,1.0636910370439852,0.09969633398577571,44.18430574765952,0.8835,164.75706531523474,0.968,271.06843257895054,184.81676174658685,4.936892415738028,0.0,4.93580229967987
50,16,pacm,0.1,16.0,True,0,1.3235748098392284,0.18385224975645542,38.575316149786836,0.948,163.5763000408953,1.0,269.125765103377,166.2283981371488,4.760012346819498,0.0,4.7651603410551235
50,16,pacm,0.03,16.0,True,0,6.691379857083946,0.39246375020593405,36.21160136885174,1.0,165.59802645101178,1.0,272.45203343696977,165.59802645101178,4.786199279396906,0.0,4.791614908371743
50,16,pacm,0.01,16.0,True,0,53.8033891035489,0.3241927083581686,35.71168736010726,1.0,166.76632524958598,1.0,274.3741903017297,166.76632524958598,4.776003659051332,0.0,4.781482495462416
50,16,pacm,0.003,16.0,True,0,625.598641373142,0.3718805410899222,36.971854327940434,1.0,157.6553756152534,1.0,259.38429695810316,157.6553756152534,4.728306343333231,0.0,4.733830878750952
50,16,pacm,1.0,64.0,True,0,1.4797344540063895,0.12448129057884216,39.588776935675796,0.9,115.05303546625089,1.0,189.29231306478738,130.5535339777089,4.836003153363474,0.0,4.839866373912848
50,16,pacm,0.3,64.0,True,0,0.9370901853231013,0.25713920779526234,67.60352830048375,0.865,142.45605743490668,1.0,234.37744612877873,155.68241454328742,4.7756401528802,0.0,4.778969588754328
50,16,pacm,0.1,64.0,True,0,0.9642905182861501,0.7693235841579735,38.188306884761865,0.9575,144.20638588377292,1.0,237.2571938848141,146.8674982371021,4.730872733568309,0.0,4.735953874537497
50,16,pacm,0.03,64.0,True,0,1.8499634622854053,1.2249080832116306,37.64871676571615,1.0,210.55227952252872,1.0,346.4135287727743,210.55227952252872,4.796231689632183,0.0,4.800439450084909
50,16,pacm,0.01,64.0,True,0,9.481436273338268,1.0129587911069393,37.74344429297779,1.0,199.6487644684806,1.0,328.4743968172083,199.6487644684806,4.8668851807340525,0.0,4.870916373640377
50,16,pacm,0.003,64.0,True,0,88.76327775309866,0.8020678330212831,35.66371270668089,1.0,203.80767327862804,1.0,335.31688876284016,203.80767327862804,4.837019954966267,0.0,4.841343504854579
50,16,pac2t,1.0,16.0,True,0,1.5195598185224037,0.08150716684758663,36.31060466406882,0.652,72.94136721910839,0.894,120.00761268974284,323.5755873297932,5.668028047604958,0.0,5.604420159920253
50,16,pac2t,0.3,16.0,True,0,2.908905137511103,0.15400037541985512,36.12630960235443,0.2565,27.321224884658392,0.446,44.95055548271264,799.3813809159608,16.157264136992623,0.0,7.707992489548213
50,16,pac2t,0.1,16.0,True,0,24.397908155800593,0.4743574997410178,36.147219068155636,0.09,9.380378909860134,0.159,15.433174918643752,1112.2263065046425,131.5901650973434,0.0,9.252538423491014
50,16,pac2t,0.03,16.0,True,0,280.62433629708255,1.2997251660563052,36.15706433525682,0.0145,2.47717813366916,0.022,4.075605453567509,1249.0679810085744,2000.505443772673,0.0,10.165205166699492
50,16,pac2t,0.01,16.0,True,0,2542.8900749174163,9.612736457958817,36.15627936121164,0.004,0.728823272618126,0.0075,1.199104765295844,1285.2578776848839,23474.467169705455,0.0,10.293061089410905
50,16,pac2t,0.003,16.0,False,0,28287.461818090957,14.405719541944563,36.15491982992146,0.001,0.19786437991895828,0.0015,0.32553861787485067,1296.337025743223,372055.76882045495,0.0,10.354445559767948
50,16,pac2t_ensemble,1.0,16.0,True,0,1.1736706508658434,0.0073507498018443584,36.15438438362581,0.0,0.0007003619558048884,0.0,0.0007561228185594432,1300.3883669178472,,,
50,16,pac2t_ensemble,0.3,16.0,True,0,2.395948856234159,0.04061450017616153,36.05069906463173,0.1095,18.97484403141245,0.1485,24.142193985705713,902.3332347414678,,,
50,16,pac2t_ensemble,0.1,16.0,True,0,23.612051065301657,0.007669083774089813,36.08832167657237,0.074,6.243149706694004,0.123,8.590746493535944,1155.3624373303144,,,
50,16,pac2t_ensemble,0.03,16.0,True,0,279.6872625934165,0.02035241574048996,36.15094029041763,0.0095,1.2528399695010886,0.012,1.691925028990483,1271.4274691723538,,,
50,16,pac2t_ensemble,0.01,16.0,True,0,2541.8589190833477,0.025365374982357025,36.153896362852365,0.002,0.3034029012336987,0.0025,0.39816353339750926,1293.7752193113877,,,
50,16,pac2t_ensemble,0.003,16.0,True,0,28286.161170708478,0.010537417139858007,36.15709089297495,0.001,0.2827720052728477,0.0015,0.3229437013090556,1294.5499458330287,,,
50,16,pvi,1.0,1.0,True,0,1.173565319781539,0.9014163329266012,36.14491508968619,0.0005,0.2722699775692431,0.0025,0.44795527230829496,1294.2029290796906,144894.06910604975,0.0,10.34376822672416
50,16,pvi,0.3,1.0,True,0,2.5441318726682676,0.9127659997902811,36.16666602258558,0.0,0.08367538092938287,0.0005,0.13766787063472496,1299.1588681212074,1534178.1017159543,0.0,10.367938819420422
50,16,pvi,0.1,1.0,True,0,24.078810505631424,0.8925418332219124,36.1595722699925,0.0,0.028372613808114757,0.0,0.04668036504788663,1300.0774385254033,13707263.043828126,0.0,10.373491181781866
50,16,pvi,0.03,1.0,True,0,280.3285295834047,0.898540458176285,36.15599866613384,0.0,0.014439687375585663,0.0,0.02375705962194109,1300.2237123405444,52691297.56804194,0.0,10.373491181781866
50,16,pvi,0.01,1.0,True,0,2542.5591488236882,0.9042039168998599,36.15491730737588,0.0,0.010644894438467266,0.0,0.01751363345106212,1300.2884823826791,96506507.4105229,0.0,10.373491181781866
50,16,pvi,0.003,1.0,True,0,28286.725353135796,0.9088634578511119,36.15869613887702,0.0,0.011616926965025766,0.0,0.01911288100312224,1300.4205455373558,79255023.90976147,0.0,10.373491181781866
50,16,pvi,1.0,16.0,True,0,1.173564743552971,1.1952967499382794,36.14389693403369,0.004,0.6231012973065302,0.0055,1.025164484907679,1286.9335981400316,37680.76913292856,0.0,10.315126555625083
50,16,pvi,0.3,16.0,True,0,0.769003322601705,1.2799437916837633,45.637615934468805,0.563,117.84788578883516,0.7035,193.8905722944385,260.205458512376,644.779979253114,0.0,6.747382859076977
50,16,pvi,0.1,16.0,True,0,1.335999869346022,1.3131622080691159,36.86849019682003,0.959,129.31294326401513,0.9695,212.75358829486532,135.27414455841065,10.679309914948385,0.0,4.847364073780669
50,16,pvi,0.03,16.0,True,0,9.941859638846626,1.3207380827516317,35.684971498111146,1.0,144.19182955795364,1.0,237.23324492447045,144.19182955795364,4.801271494201669,0.0,4.80680870259936
50,16,pvi,0.01,16.0,True,0,87.46063384830774,1.3143184590153396,35.861189634271696,1.0,134.44994707345884,1.0,221.20530214467044,134.44994707345884,4.614400727156547,0.0,4.620069082891076
50,16,pvi,0.003,16.0,True,0,982.2982151729911,1.1441668751649559,35.71055418600072,1.0,134.5104027567322,1.0,221.30476754406956,134.5104027567322,4.642357521919954,0.0,4.647999530414218
50,17,POPS ellipse,,,True,0,0.21765447470093768,0.008088584057986736,37.2917779182032,1.0,113.29986012297654,1.0,146.2369651285384,113.29986012297654,4.54955920851212,0.0,4.555389462525331
50,17,Ellipse+EB,,,True,0,0.21765447470093768,0.008556167129427195,37.2917779182032,1.0,127.85784072832938,1.0,185.52707944834228,127.85784072832938,4.594764320007681,0.0,4.600525002359278
50,17,Ellipse+PAC,,,True,0,,0.12515945779159665,37.102530730209466,1.0,124.05289676247104,1.0,179.26568993393937,124.05289676247104,4.588939928791742,0.0,4.594694539532311
50,17,Bayesian stacking,,,True,0,,0.025095791090279818,38.016185792070395,0.462,47.91335623465158,0.7005,75.29374706188206,579.4688829345938,8.00337870251619,0.0,6.452338936855511
50,17,pacm,1.0,1.0,True,0,1.4285421630311568,0.00508899986743927,36.81521402437868,0.68,76.24177172361894,0.946,125.43764067793532,298.3119577693012,5.527923564083699,0.0,5.44837378646382
50,17,pacm,0.3,1.0,True,0,1.7739158175802947,0.010108542162925005,36.80975687712087,0.223,22.90402989072886,0.369,37.68311526029113,874.66015045094,21.303227562442785,0.0,8.050352426193164
50,17,pacm,0.1,1.0,True,0,13.34843940009382,0.020767999812960625,36.80927350834388,0.042,7.635676671375195,0.1145,12.562683749125648,1149.5364273297134,169.457060833789,0.0,9.556706321419425
50,17,pacm,0.03,1.0,True,0,155.17223675722832,0.04146254202350974,36.80921916627371,0.0135,2.2907026266480472,0.0225,3.768804508152127,1258.2707539116507,1866.1106921005808,0.0,10.16805752968313
50,17,pacm,0.01,1.0,True,0,1410.5120493927052,0.11853000009432435,36.80921368716065,0.0045,0.763579103801293,0.01,1.2562871912135052,1289.9742006790489,16788.50213617751,0.0,10.277175963534527
50,17,pacm,0.003,1.0,True,0,15700.165928654558,0.20383775001391768,36.80921331133836,0.002,0.22701371585919067,0.0025,0.37349689383053103,1301.1950123571164,189928.5612688315,0.0,10.342249243795928
50,17,pacm,1.0,4.0,True,0,1.4093516956949728,0.029911208897829056,36.807356407830916,0.8725,99.19871931845692,1.0,163.2078193918094,172.18199915528166,5.045631531922478,0.0,5.04208532440009
50,17,pacm,0.3,4.0,True,0,1.0908456962003354,0.06491195783019066,37.12569319951978,0.9385,115.61302653297597,1.0,190.2136447261941,118.76042797361717,4.706463041583004,0.0,4.711252803967628
50,17,pacm,0.1,4.0,True,0,3.5644243584286963,0.16236358415335417,36.63056303135227,1.0,127.03042641610894,1.0,208.99825153213826,127.03042641610894,4.677245256052582,0.0,4.682805966979889
50,17,pacm,0.03,4.0,True,0,38.86392227429652,0.18466583313420415,36.64920062758699,1.0,132.4679988851215,1.0,217.94447938215202,132.4679988851215,4.819837615131021,0.0,4.825248458479202
