problem,size,seed,method,n_rows,n_units,n_params,units_per_param,failed,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,bound,trivial_bound,lam,empirical,monte_carlo,kl,complexity,concentration,mixture_empirical,outside_support_fraction,pac_test_risk,pvi_lam,converged,n_nonfinite
quartic,10.0,3,Ellipse+PAC (free center),10,10,5,2.0,False,0.2850313331000507,1566.9791101185706,1.0,157786.21538907118,1.0,224226.8441829939,157786.21538907118,9.09577851111256,0.0,8.53590817721614,9.680344001166826,9.680344001221918,5.0,8.735350637260968,0.0362083721574723,929.23661047598,0.9087849917483856,0.0,8.689320306418779,0.015775,,,,
quartic,10.0,4,Bayesian ridge,10,10,5,2.0,False,0.0038983332924544,41.93738165750175,0.1145,20.307759640667836,0.183,33.41157214990124,1039.4825898395009,301.3918252887203,0.0,9.17753230601654,,,,,,,,,,,,,,
quartic,10.0,4,POPS hypercube,10,10,5,2.0,False,0.1473039579577744,41.93738165750175,0.821,156.03963229618566,0.957,210.6749847874788,197.42819605675615,,,,,,,,,,,,,,,,,
quartic,10.0,4,POPS ellipse,10,10,5,2.0,False,0.0043227090500295,41.93738165750175,0.841,100.8979764298435,0.9195,130.22976237301532,215.4611699266904,inf,0.028,4.993398919175861,,,,,,,,,,,,,,
quartic,10.0,4,Ellipse+EB,10,10,5,2.0,False,0.0039025829173624,41.93738165750175,0.9485,142.13906565138151,1.0,222.65178844066145,149.8103238116486,4.898930126917338,0.0,4.902995165730419,,,,,,,,,,,,,,
quartic,10.0,4,Ellipse+PAC,10,10,5,2.0,False,0.1086260844022035,38.77167334945403,1.0,465.1543015437828,1.0,1256.4837901402582,465.1543015437828,5.0461429537101505,0.0,5.048317849577219,9.566674805567493,9.680344001221918,2.5,5.413506558195214,0.0540536940907781,1.0038264825251706,4.099114553281501,0.0,5.251634460713744,0.013725,5.050561671352179,,,
quartic,10.0,4,Bayesian stacking,10,10,5,2.0,False,0.0067824590951204,53.20727630818467,0.576,62.042998788416035,0.7545,99.28803012569485,742.5614297750286,7.131579229202077,0.0,6.0550465535373,,,,,,,,,,,,,,
quartic,10.0,4,PVI,10,10,5,2.0,False,1.320369124878198,59.432638596343274,0.5625,42.744283826465875,0.664,70.3255183404788,1152.3154526663614,18.068617353150117,0.0,6.278704396507847,,,,,,,,,,,,0.0,True,
quartic,10.0,4,PVI (lamb=1),10,10,5,2.0,False,1.884664834011346,59.773455828467235,0.5165,43.09874799261841,0.6725,70.90870453489502,1117.91832572069,14.65196454500867,0.0,6.306059444829648,,,,,,,,,,,,1.0,True,
quartic,10.0,4,POPS ellipse (free center),10,10,5,2.0,False,0.0034273327328264,63.43298363610299,0.399,61.98061855188504,0.476,79.99884151647913,908.6639163759688,inf,0.4905,7.398122249435122,,,,,,,,,,,,,,
quartic,10.0,4,Ellipse+EB (free center),10,10,5,2.0,False,0.0032131252810359,63.00533177938089,0.593,92.30008846231055,0.7915,140.46198464619135,599.7990859474568,inf,0.038,6.002008539895414,,,,,,,,,,,,,,
quartic,10.0,4,Ellipse+PAC (free center),10,10,5,2.0,False,0.3213241249322891,53.21830493736044,0.9785,1061.5675667592272,1.0,1707.767307620852,1063.745431690204,5.745234639314292,0.0,5.732121773225682,9.68025264171536,9.680344001221918,5.0,6.416516441982992,0.0504222585761088,13.192382000188662,3.213313941156259,0.0,6.1764769129114345,0.033775,,,,
quartic,10.0,5,Bayesian ridge,10,10,5,2.0,False,0.0041913748718798,46.27349325349143,0.317,57.39672693240913,0.4625,94.43261674370014,643.9518988547018,115.29741906551769,0.0,7.844684270101387,,,,,,,,,,,,,,
quartic,10.0,5,POPS hypercube,10,10,5,2.0,False,0.1626008749008178,46.27349325349143,0.647,211.372546754918,0.696,284.22849907860666,398.7758766946945,,,,,,,,,,,,,,,,,
quartic,10.0,5,POPS ellipse,10,10,5,2.0,False,0.0068387920036911,46.27349325349142,0.8555,194.89731973794852,0.9405,251.55540809343069,210.5549789369864,inf,0.0425,5.11210174824111,,,,,,,,,,,,,,
quartic,10.0,5,Ellipse+EB,10,10,5,2.0,False,0.0061810002662241,46.27349325349142,1.0,256.8755754224846,1.0,399.7714764891251,256.8755754224846,4.802217323658057,0.0,4.805700746746596,,,,,,,,,,,,,,
quartic,10.0,5,Ellipse+PAC,10,10,5,2.0,False,0.1498300838284194,466.7308653926634,1.0,1143.020862329618,1.0,2181.3657142735615,1143.020862329618,5.125661391446891,0.0,5.121267289222428,9.619115480060682,9.680344001221918,3.75,5.6638680886952635,0.0465071655167187,8.022620873483572,3.908740225848701,0.0,5.561796385212158,0.00735,5.117268382771644,,,
quartic,10.0,5,Bayesian stacking,10,10,5,2.0,False,0.0069101247936487,50.51712808433575,0.8205,127.43478372531897,1.0,212.6250894874514,191.47873597717592,5.0003481129841845,0.0,5.0002257827622545,,,,,,,,,,,,,,
quartic,10.0,5,PVI,10,10,5,2.0,False,1.3463879167102275,79.34764631773544,0.883,94.20540558050337,0.917,154.9925132637717,702.553676449039,5.711544589690322,0.0,4.9769990874101735,,,,,,,,,,,,0.0,True,
quartic,10.0,5,PVI (lamb=1),10,10,5,2.0,False,1.8537155422382057,83.1378028692332,0.877,92.72142989877491,0.913,152.55098542239048,739.1948076485029,5.703142427984283,0.0,4.948848496766259,,,,,,,,,,,,1.0,True,
quartic,10.0,5,POPS ellipse (free center),10,10,5,2.0,False,0.011585040949285,64.47015762131642,0.7455,137.68237785347546,0.772,177.70766060186713,456.4938790562262,inf,0.217,5.84106611737637,,,,,,,,,,,,,,
quartic,10.0,5,Ellipse+EB (free center),10,10,5,2.0,False,0.0108646657317876,65.87384725064227,0.82,186.62852044935735,0.888,284.447929117691,307.4830040500079,inf,0.0715,5.398875225893269,,,,,,,,,,,,,,
quartic,10.0,5,Ellipse+PAC (free center),10,10,5,2.0,False,0.3093064581044018,431.6653107726075,1.0,21541999.8701956,1.0,30719488.746491577,21541999.8701956,8.136955756692792,0.0,6.8083977790579,9.680314151196264,9.680344001221918,5.0,7.571650572756335,0.0354805377812498,2167.1450289888635,2.07318304065868,0.0,7.553735338588259,0.010175,,,,
quartic,10.0,6,Bayesian ridge,10,10,5,2.0,False,0.0037896670401096,43.34112538126908,0.252,36.39354060726444,0.339,59.876885944371395,756.9104310753844,233.2844254997563,0.0,8.31561139333268,,,,,,,,,,,,,,
quartic,10.0,6,POPS hypercube,10,10,5,2.0,False,0.1373272500932216,43.34112538126908,0.7735,297.6337901313488,0.882,387.6827485333417,376.4975055553025,,,,,,,,,,,,,,,,,
quartic,10.0,6,POPS ellipse,10,10,5,2.0,False,0.0055089173838496,43.34112538126908,0.87,173.72027943567565,0.971,224.22204597941067,215.83778870867525,inf,0.0195,5.056215015585187,,,,,,,,,,,,,,
quartic,10.0,6,Ellipse+EB,10,10,5,2.0,False,0.0047534168697893,43.34112538126906,1.0,201.7443760766382,1.0,291.3491952467993,201.7443760766382,4.867788230183977,0.0,4.872019607927993,,,,,,,,,,,,,,
quartic,10.0,6,Ellipse+PAC,10,10,5,2.0,False,0.0748054580762982,58.34311913659332,1.0,1564.4429901684125,1.0,4496.855943898472,1564.4429901684125,5.441930877346624,0.0,5.435698302754086,9.54485705902196,9.680344001221918,1.875,5.497794061151373,0.0495835928277215,0.3717194447959496,3.997479405042867,0.0,5.397597123025488,0.0013,5.429981048743113,,,
quartic,10.0,6,Bayesian stacking,10,10,5,2.0,False,0.0071662091650068,39.359223333683445,0.64,68.44225520576951,0.811,117.45485615077008,478.03516819450294,6.237462401508503,0.0,5.8432509603308285,,,,,,,,,,,,,,
quartic,10.0,6,PVI,10,10,5,2.0,False,1.333488083910197,41.79898643113399,0.755,94.2718303805131,0.946,155.10179942026252,288.04384809002266,5.254357049522311,0.0,5.210310641002297,,,,,,,,,,,,0.0,True,
quartic,10.0,6,PVI (lamb=1),10,10,5,2.0,False,1.8844993337988851,40.4240307753037,0.7365,86.98105337528631,0.8975,143.1065657633132,309.2679173241487,5.390802314562623,0.0,5.3184433557397215,,,,,,,,,,,,1.0,True,
quartic,10.0,6,POPS ellipse (free center),10,10,5,2.0,False,0.0050242906436324,38.591535944975874,0.7805,138.51296497891016,0.8965,178.77970553084214,275.81629778560995,inf,0.0855,5.270007160404276,,,,,,,,,,,,,,
quartic,10.0,6,Ellipse+EB (free center),10,10,5,2.0,False,0.0052188332192599,38.69202834759164,0.902,163.59649281778033,1.0,237.4534790540924,209.84589160211237,4.9260796409806025,0.0,4.927135297987517,,,,,,,,,,,,,,
quartic,10.0,6,Ellipse+PAC (free center),10,10,5,2.0,False,0.2929552919231355,102.72502078224365,0.9265,111371.02877005877,0.962,176618.05786835408,111380.94989166965,6.50935573937439,0.0,6.473922116074584,9.67374538958308,9.680344001221918,5.0,6.703425804549434,0.0452079469060485,7.869993238181957,2.925111638127596,0.0,6.554336764260469,0.0169,,,,
quartic,10.0,7,Bayesian ridge,10,10,5,2.0,False,0.0039812922477722,55.8863405055877,0.2705,27.15889048484645,0.4265,44.68347296806356,1115.0628158012923,23.081502141129683,0.0,7.708866190093233,,,,,,,,,,,,,,
quartic,10.0,7,POPS hypercube,10,10,5,2.0,False,0.1579505000263452,55.8863405055877,0.365,32.087209282522565,0.48,41.08208231992917,985.052153544993,,,,,,,,,,,,,,,,,
quartic,10.0,7,POPS ellipse,10,10,5,2.0,False,0.0081190830096602,55.8863405055876,0.5915,67.88090068361406,0.6715,87.61437918271861,855.2987468699755,inf,0.3105,6.249781289952074,,,,,,,,,,,,,,
quartic,10.0,7,Ellipse+EB,10,10,5,2.0,False,0.0061733750626444,55.88634050558759,0.698,88.34533129699498,0.816,136.14448407581256,666.1957430846719,inf,0.1245,5.6362263450755385,,,,,,,,,,,,,,
quartic,10.0,7,Ellipse+PAC,10,10,5,2.0,False,0.1083947499282658,51.45650624870943,1.0,439.9363535057764,1.0,961.5543035161604,439.9363535057764,4.969606818361272,0.0,4.972550089982881,9.486239936130003,9.680344001221918,2.5,4.929947951522925,0.0442205891056644,0.6793248533928908,4.512071395501415,0.0,4.8091734058469875,0.013275,4.975538436425139,,,
quartic,10.0,7,Bayesian stacking,10,10,5,2.0,False,0.0069106249138712,55.06028616208834,0.5985,57.84367723813532,0.8395,98.65533455060276,666.2222216266182,6.56476725214722,0.0,5.822297324830385,,,,,,,,,,,,,,
quartic,10.0,7,PVI,10,10,5,2.0,False,1.3379681250080466,59.15676319952457,0.5515,43.52374307383098,0.686,71.60793251821477,1038.342593105525,17.253578255020603,0.0,6.240704789093387,,,,,,,,,,,,0.0,True,
quartic,10.0,7,PVI (lamb=1),10,10,5,2.0,False,1.8444391670636833,60.01030603938706,0.553,44.57168820732338,0.691,73.33207614884465,1043.441609390438,16.04097540598819,0.0,6.2201017017188995,,,,,,,,,,,,1.0,True,
quartic,10.0,7,POPS ellipse (free center),10,10,5,2.0,False,0.0059682917781174,58.21146150534731,0.4795,39.7070680754648,0.5615,51.25020563313735,1081.2031687758465,inf,0.429,6.752289358823029,,,,,,,,,,,,,,
quartic,10.0,7,Ellipse+EB (free center),10,10,5,2.0,False,0.0067670834250748,57.922484549184006,0.584,51.46626261989427,0.689,79.86772117518987,957.0993576870698,inf,0.2665,6.184375925184493,,,,,,,,,,,,,,
quartic,10.0,7,Ellipse+PAC (free center),10,10,5,2.0,False,0.3159529999829829,87.37610653353366,1.0,70922.91689671183,1.0,112983.51614901796,70922.91689671183,5.6942859479419115,0.0,5.673552488140106,9.680212977351992,9.680344001221918,5.0,6.170930839205768,0.055514058491915,19.77321203235408,3.453768079654309,0.0,5.944409023878222,0.022225,,,,
quartic,10.0,8,Bayesian ridge,10,10,5,2.0,False,0.0045329998247325,39.858762384637515,0.165,29.48961118812355,0.2845,48.518117671207705,837.2252946264152,203.36908768759895,0.0,8.699407267551658,,,,,,,,,,,,,,
quartic,10.0,8,POPS hypercube,10,10,5,2.0,False,0.1534595000557601,39.858762384637515,0.643,132.0374556358955,0.7385,177.82867438889258,411.4669962280647,,,,,,,,,,,,,,,,,
quartic,10.0,8,POPS ellipse,10,10,5,2.0,False,0.0070773330517113,39.85876238463751,0.893,128.49144996214486,0.9415,165.84486218283487,144.58570163187852,inf,0.05,5.002785803746914,,,,,,,,,,,,,,
quartic,10.0,8,Ellipse+EB,10,10,5,2.0,False,0.0049511245451867,39.858762384637515,1.0,167.63290939015008,1.0,254.62835435610725,167.63290939015008,4.762886695952038,0.0,4.768094245721782,,,,,,,,,,,,,,
quartic,10.0,8,Ellipse+PAC,10,10,5,2.0,False,0.0865686670877039,54.715919663457214,0.9855,1133.1908002339069,1.0,1759.4865433079376,1133.5487277444247,4.911100479476418,0.0,4.913914361800218,9.451142736532232,9.680344001221918,0.390625,5.189756414729287,0.0338888349805858,0.0004339652485994,4.227497486822359,0.0,5.175542301129072,0.000425,4.916778574741171,,,
quartic,10.0,8,Bayesian stacking,10,10,5,2.0,False,0.0059704589657485,53.234239840735746,0.3095,38.238296599373705,0.6165,71.64283085861848,1084.6459830552817,9.406498046624366,0.0,7.211563672120146,,,,,,,,,,,,,,
quartic,10.0,8,PVI,10,10,5,2.0,False,1.3778540003113449,50.85581120705659,0.6645,71.55456215963903,0.7515,117.725955918038,722.4908025857347,7.843100183156963,0.0,6.108222723241826,,,,,,,,,,,,0.0,True,
quartic,10.0,8,PVI (lamb=1),10,10,5,2.0,False,1.8567457091994584,50.396780702172215,0.679,72.47202360649645,0.7595,119.23541978154772,699.6076345831716,7.679251344931025,0.0,6.0793155868336655,,,,,,,,,,,,1.0,True,
quartic,10.0,8,POPS ellipse (free center),10,10,5,2.0,False,0.0086953747086226,47.16400012312624,0.7305,127.72859646148022,0.853,164.86024154293477,373.88671575341857,inf,0.1375,5.352624499712802,,,,,,,,,,,,,,
quartic,10.0,8,Ellipse+EB (free center),10,10,5,2.0,False,0.0095349173061549,47.72129627400893,0.8625,155.176368892946,0.9525,231.77183716705835,304.17125425309223,5.084500200215054,0.0,5.057413285997979,,,,,,,,,,,,,,
quartic,10.0,8,Ellipse+PAC (free center),10,10,5,2.0,False,0.2555010421201587,47.19468972219423,0.962,1019.1196621642944,1.0,1620.6609825320093,1021.2479777594542,5.972738885511746,0.0,5.921395844789167,9.612776377480548,9.680344001221918,3.75,5.122350751220015,0.0508154447590882,4.019641700616867,4.439610181501443,0.0,4.956268513984351,0.017175,,,,
quartic,10.0,9,Bayesian ridge,10,10,5,2.0,False,0.0034867501817643,64.14252935592903,0.094,26.31891542648459,0.146,43.301494465108824,1390.2559343842065,17084.9350540751,0.0,9.45393105147385,,,,,,,,,,,,,,
quartic,10.0,9,POPS hypercube,10,10,5,2.0,False,0.1534767090342939,64.14252935592903,0.573,1063.9391535625048,0.6485,1200.498984993657,1329.4226078053964,,,,,,,,,,,,,,,,,
quartic,10.0,9,POPS ellipse,10,10,5,2.0,False,0.0073733748868107,64.1425293559295,1.0,3552.4119015286037,1.0,4585.124242891213,3552.4119015286037,6.26891685351307,0.0,6.204846270700636,,,,,,,,,,,,,,
quartic,10.0,9,Ellipse+EB,10,10,5,2.0,False,0.0063223750330507,64.1425293559295,1.0,3588.345207466034,1.0,4716.959757438583,3588.345207466034,6.2951463409695245,0.0,6.230679672234309,,,,,,,,,,,,,,
quartic,10.0,9,Ellipse+PAC,10,10,5,2.0,False,0.07056066673249,61.333075615910474,1.0,4440.364176232105,1.0,14201.089790601376,4440.364176232105,5.804146346126281,0.0,5.780405073308695,9.50925258543121,9.680344001221918,0.9375,5.2503289605617525,0.0436817323394791,0.1540254335019845,4.2152418925299795,0.0,5.093985762000564,0.0098,5.759545673060196,,,
quartic,10.0,9,Bayesian stacking,10,10,5,2.0,False,0.0059721251018345,116.44322456854468,0.8685,691.2468765158856,1.0,1411.5378630282466,755.4214846299678,5.412260033480487,0.0,5.406986760359608,,,,,,,,,,,,,,
quartic,10.0,9,PVI,10,10,5,2.0,False,1.3585337083786726,55.236043419619854,0.9625,155.243686007429,1.0,255.41643724532733,159.60343692666112,4.970586100609875,0.0,4.972760285652228,,,,,,,,,,,,0.0,True,
quartic,10.0,9,PVI (lamb=1),10,10,5,2.0,False,1.8847307497635484,52.628467286213294,0.9185,144.40410777150927,1.0,237.5824980658098,155.53623436213317,4.985489933718154,0.0,4.9874903858428015,,,,,,,,,,,,1.0,True,
quartic,10.0,9,POPS ellipse (free center),10,10,5,2.0,False,0.0093767498619854,2599.1614267464415,0.511,806.1463514525236,0.512,1040.4990417278907,48310.95638809518,inf,0.487,7.560656338508313,,,,,,,,,,,,,,
quartic,10.0,9,Ellipse+EB (free center),10,10,5,2.0,False,0.0113635417073965,2600.222207425371,0.545,1017.154393581255,0.5625,1471.449979685552,43883.84126510481,inf,0.4175,7.25027722592445,,,,,,,,,,,,,,
quartic,10.0,9,Ellipse+PAC (free center),10,10,5,2.0,False,0.2921010418795049,9444.041409352005,0.932,369912.78653694,0.9455,526616.1564382745,370003.27148117183,inf,0.051,8.902523181498353,9.680344001217282,9.680344001221918,5.0,8.695507242465293,0.0349499066013343,782.5082156456941,0.9498868521506534,0.0,8.64512711297375,0.017275,,,,
quartic,10.0,10,Bayesian ridge,10,10,5,2.0,False,0.0070403749123215,67.01397722139059,0.09,25.09040026375578,0.135,41.28026594344746,1471.331912242299,13676.419195930132,0.0,9.4982953734207,,,,,,,,,,,,,,
quartic,10.0,10,POPS hypercube,10,10,5,2.0,False,0.1192833338864147,67.01397722139059,0.544,368.0762918212111,0.612,429.860241880822,578.6678041730838,,,,,,,,,,,,,,,,,
quartic,10.0,10,POPS ellipse,10,10,5,2.0,False,0.0053548337891697,67.01397722139053,0.983,216.53375444093604,1.0,279.4817139488166,216.88810753827096,4.758641218513107,0.0,4.761864387409303,,,,,,,,,,,,,,
quartic,10.0,10,Ellipse+EB,10,10,5,2.0,False,0.0058850827626883,67.01397722139052,0.986,220.71847579421475,1.0,288.8597828819893,220.9479343637712,4.763383280064115,0.0,4.766558363109794,,,,,,,,,,,,,,
quartic,10.0,10,Ellipse+PAC,10,10,5,2.0,False,0.0712124169804155,71.3234677424338,0.9845,1223.02717012754,1.0,4898.397687053185,1224.3595675576298,5.217220042900444,0.0,5.215373331771888,9.52947380274082,9.680344001221918,2.5,5.355765142192412,0.0402763107644252,0.5756682112662088,4.133432349783984,0.0,5.2982431154458745,0.001375,5.213786677245116,,,
quartic,10.0,10,Bayesian stacking,10,10,5,2.0,False,0.0052771661430597,84.19944571617177,0.6285,157.42963854217192,0.807,282.6215306048192,975.284750722372,6.507798825296862,0.0,6.103687149877638,,,,,,,,,,,,,,
quartic,10.0,10,PVI,10,10,5,2.0,False,1.3283682917244732,113.92605361059886,0.6775,109.40635275534925,0.814,180.00204421479384,1280.0282769858236,6.8369845254877895,0.0,5.83172530794402,,,,,,,,,,,,0.0,True,
quartic,10.0,10,PVI (lamb=1),10,10,5,2.0,False,1.8790807081386447,110.91827604913496,0.69,110.736927250821,0.796,182.19118701256684,1217.7398005840632,6.808859020849809,0.0,5.891884678530067,,,,,,,,,,,,1.0,True,
quartic,10.0,10,POPS ellipse (free center),10,10,5,2.0,False,0.0091309170238673,161.8935973141303,0.396,179.7184566903388,0.546,231.96393760286807,850.565424090781,inf,0.366,7.6196621481860545,,,,,,,,,,,,,,
quartic,10.0,10,Ellipse+EB (free center),10,10,5,2.0,False,0.008828334044665,161.91368241019975,0.396,180.0835283594125,0.549,232.7968703439979,846.9917832291572,inf,0.3385,7.606136266616121,,,,,,,,,,,,,,
quartic,10.0,10,Ellipse+PAC (free center),10,10,5,2.0,False,0.3138574170880019,96.37225947847271,0.9625,2858.233260272637,1.0,4522.909961538105,2859.595229507092,inf,0.1155,6.7562271533315545,9.680319492995986,9.680344001221918,5.0,6.464321074453547,0.0459932861338295,14.210460497533674,3.1700051324086096,0.0,6.274038894602092,0.028125,,,,
quartic,10.0,11,Bayesian ridge,10,10,5,2.0,False,0.0044529582373797,39.40549814134269,0.1515,21.87395031148078,0.2355,35.9883651356512,920.4730357754617,219.0843797265036,0.0,8.851946086509175,,,,,,,,,,,,,,
quartic,10.0,11,POPS hypercube,10,10,5,2.0,False,0.1431982079520821,39.40549814134269,0.6455,119.46988055606644,0.7725,156.3087975140835,295.0860264824737,,,,,,,,,,,,,,,,,
quartic,10.0,11,POPS ellipse,10,10,5,2.0,False,0.006580582819879,39.40549814134269,0.8975,118.3971878349348,0.9265,152.81612360281443,228.41079089217692,inf,0.0635,4.980867352397917,,,,,,,,,,,,,,
quartic,10.0,11,Ellipse+EB,10,10,5,2.0,False,0.0060855410993099,39.40549814134269,0.9385,147.93327750039228,1.0,220.8244434538257,180.92348157211137,4.795949147875124,0.0,4.799109598990722,,,,,,,,,,,,,,
quartic,10.0,11,Ellipse+PAC,10,10,5,2.0,False,0.0846754582598805,37.92919854974882,1.0,210.11278330635488,1.0,418.9860723127423,210.11278330635488,4.90928705746235,0.0,4.912136893078364,9.33452265960355,9.680344001221918,1.875,4.336140735204305,0.0460375004094618,0.2458975102108822,4.952344423989785,0.0,4.203634765192287,0.017475,4.915038834073763,,,
quartic,10.0,11,Bayesian stacking,10,10,5,2.0,False,0.0059424173086881,38.49472347709974,0.669,68.06300858804435,0.878,111.21740345385,380.7508031031387,6.14234054988734,0.0,5.755027923685924,,,,,,,,,,,,,,
quartic,10.0,11,PVI,10,10,5,2.0,False,1.3811428747139871,44.759114815686054,0.6415,75.03688694039896,0.814,123.4552903064926,425.6200744134307,6.155450837182757,0.0,5.842348005280721,,,,,,,,,,,,0.0,True,
quartic,10.0,11,PVI (lamb=1),10,10,5,2.0,False,1.852534707635641,44.13406367865884,0.6835,81.36574824325162,0.912,133.86792123125105,370.8762919955856,5.706725500902576,0.0,5.540482736950515,,,,,,,,,,,,1.0,True,
quartic,10.0,11,POPS ellipse (free center),10,10,5,2.0,False,0.0034405002370476,60.30331490251193,0.5085,73.85784072672631,0.5895,95.3288597805876,606.6721554160896,inf,0.3805,6.71506393677743,,,,,,,,,,,,,,
quartic,10.0,11,Ellipse+EB (free center),10,10,5,2.0,False,0.0037268749438226,60.526439323571296,0.6405,105.9284170114453,0.859,159.67966504639958,364.9049891113733,inf,0.1055,5.808439804580565,,,,,,,,,,,,,,
quartic,10.0,11,Ellipse+PAC (free center),10,10,5,2.0,False,0.1754193748347461,47.97637723318884,0.892,176.60720621841566,0.936,306.04228788206876,208.0862453397172,5.387122122264377,0.0,5.316275418812848,9.325052242371594,9.680344001221918,3.125,3.854653105147532,0.0479358683669648,1.8290544298641136,5.422463268857097,0.0,3.647395775701923,0.0337,,,,
quartic,10.0,12,Bayesian ridge,10,10,5,2.0,False,0.0066917091608047,36.48677192359172,0.2185,34.10353456313645,0.361,56.109227496520255,697.6877885070893,238.09191265673445,0.0,8.383343067633136,,,,,,,,,,,,,,
quartic,10.0,12,POPS hypercube,10,10,5,2.0,False,0.1512762908823788,36.48677192359172,0.622,158.02948495156872,0.685,201.42065058732535,300.62676074212266,,,,,,,,,,,,,,,,,
quartic,10.0,12,POPS ellipse,10,10,5,2.0,False,0.0050118332728743,36.486771923591704,0.998,135.90538838797937,1.0,175.41408719217824,135.9070565579534,4.677062818982902,0.0,4.682749243989209,,,,,,,,,,,,,,
quartic,10.0,12,Ellipse+EB,10,10,5,2.0,False,0.0042494996450841,36.486771923591704,1.0,178.92876035151133,1.0,276.56071215625326,178.92876035151133,4.915259240192646,0.0,4.920453017618176,,,,,,,,,,,,,,
quartic,10.0,12,Ellipse+PAC,10,10,5,2.0,False,0.0849244589917361,41.77503492696464,1.0,338.56551950205755,1.0,682.2823223783321,338.56551950205755,5.099974511278133,0.0,5.103525928398631,9.575491024572436,9.680344001221918,1.328125,5.817557194316068,0.037031231430116,0.1512615494432873,3.7209025988262527,0.0,5.795258965980764,0.0,5.1071190387615975,,,
quartic,10.0,12,Bayesian stacking,10,10,5,2.0,False,0.0068736667744815,36.743878536424056,0.8945,111.83213274904357,1.0,198.28809942573665,173.88103070386552,5.1623144659950295,0.0,5.15786059307972,,,,,,,,,,,,,,
quartic,10.0,12,PVI,10,10,5,2.0,False,1.3743238341994584,40.63419212332312,0.9785,157.80688461391557,1.0,259.63356885858764,179.81291471937618,5.1223128782688425,0.0,5.124641692764324,,,,,,,,,,,,0.0,True,
quartic,10.0,12,PVI (lamb=1),10,10,5,2.0,False,1.875501624774188,39.621061452260285,0.9785,152.08704285884394,1.0,250.2229342604273,172.92521645801216,5.093516079589115,0.0,5.096211151992584,,,,,,,,,,,,1.0,True,
quartic,10.0,12,POPS ellipse (free center),10,10,5,2.0,False,0.010232541244477,52.73968031533712,0.688,113.43562048464447,0.784,146.4121920286733,315.7628006014783,inf,0.2065,6.146814190960442,,,,,,,,,,,,,,
quartic,10.0,12,Ellipse+EB (free center),10,10,5,2.0,False,0.0086693749763071,52.04204013748867,0.829,146.5218640996295,0.948,219.6825877150908,207.96130684621124,5.382749889404268,0.0,5.3645305174613345,,,,,,,,,,,,,,
quartic,10.0,12,Ellipse+PAC (free center),10,10,5,2.0,False,0.2142208330333233,87.24056896244655,0.9665,342380.12158720236,0.9765,488234.721261806,342390.653880265,inf,0.0495,7.185970307906839,9.669955446861884,9.680344001221918,3.75,8.100917197870356,0.0389135109873625,1706.50811330161,1.5301247380041665,0.0,8.034950293783945,0.013725,,,,
quartic,10.0,13,Bayesian ridge,10,10,5,2.0,False,0.0088414996862411,52.40157656318257,0.143,24.67800689037406,0.196,40.601771063032814,1136.2269349939695,7471.6776956465565,0.0,9.141578147104813,,,,,,,,,,,,,,
quartic,10.0,13,POPS hypercube,10,10,5,2.0,False,0.1545494156889617,52.40157656318257,0.8015,632.1194826438165,0.8125,829.5685597477908,679.0604150682758,,,,,,,,,,,,,,,,,
quartic,10.0,13,POPS ellipse,10,10,5,2.0,False,0.0054653747938573,52.40157656318266,0.917,303.7218648327079,0.93,392.0160511063878,331.8358944554111,inf,0.0665,5.471360799034224,,,,,,,,,,,,,,
quartic,10.0,13,Ellipse+EB,10,10,5,2.0,False,0.0039415000937879,52.40157656318266,1.0,410.4001584725977,1.0,621.2688577823836,410.4001584725977,5.206210026021759,0.0,5.206647771619955,,,,,,,,,,,,,,
quartic,10.0,13,Ellipse+PAC,10,10,5,2.0,False,0.0855890000239014,239.05626912589688,1.0,4125.005931749851,1.0,6299.98458882628,4125.005931749851,5.561523956819718,0.0,5.504642765367413,9.546820899053174,9.680344001221918,1.259765625,5.750459185220102,0.0321075222600131,0.0023948746036352,3.764254191573059,0.0,5.746996030850234,0.0,5.464717862815842,,,
quartic,10.0,13,Bayesian stacking,10,10,5,2.0,False,0.006966708227992,73.85337622487134,0.701,146.76994422505254,0.865,273.57157747447377,503.4160373083198,6.170679600709617,0.0,5.7316820741976136,,,,,,,,,,,,,,
quartic,10.0,13,PVI,10,10,5,2.0,False,1.4171547922305765,71.06051212543892,0.731,96.8525754167781,0.856,159.34779949636112,787.6891476912135,6.455386237364035,0.0,5.565446065717474,,,,,,,,,,,,0.0,True,
quartic,10.0,13,PVI (lamb=1),10,10,5,2.0,False,1.895385459065437,71.88510906460425,0.698,94.19415105393908,0.7955,154.97399662614305,998.5314587325915,8.232150789568381,0.0,5.887075961468358,,,,,,,,,,,,1.0,True,
quartic,10.0,13,POPS ellipse (free center),10,10,5,2.0,False,0.0079301660880446,119.66677462477408,0.703,260.66948427149777,0.7285,336.44802597381755,488.23459739163025,inf,0.2685,6.599495716851249,,,,,,,,,,,,,,
quartic,10.0,13,Ellipse+EB (free center),10,10,5,2.0,False,0.0081309997476637,120.15866589859108,0.7485,339.6967144893454,0.7865,487.3343736029318,484.2405586121031,inf,0.177,6.345253680473563,,,,,,,,,,,,,,
